"","reserve","date","lizard_num","nymphal_propption","month_numeric","binned_prop","month_name","ppt","tmax","tmean","tmin","vpdmax","vpdmin","ppt_month","ppt_prior_month","region","location"
"141","Big Creek",2021-05-10,13,0,5,0,"May",0,21.6950988769531,17.0128993988037,12.3308000564575,17.4251003265381,4.541100025177,0,0.875,"central","coastal"
"142","Big Creek",2021-05-10,14,0,5,0,"May",0,21.6950988769531,17.0128993988037,12.3308000564575,17.4251003265381,4.541100025177,0,0.875,"central","coastal"
"143","Big Creek",2021-05-10,15,0,5,0,"May",0,21.6950988769531,17.0128993988037,12.3308000564575,17.4251003265381,4.541100025177,0,0.875,"central","coastal"
"144","Rancho Marino",2021-05-11,1,0.7647058824,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"145","Rancho Marino",2021-05-11,2,0.8333333333,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"146","Rancho Marino",2021-05-11,3,0.9,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"147","Rancho Marino",2021-05-11,4,0.5555555556,5,1,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"148","Rancho Marino",2021-05-11,5,0.2448979592,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"149","Rancho Marino",2021-05-11,6,0.5238095238,5,1,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"150","Rancho Marino",2021-05-11,7,0.1428571429,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"151","Rancho Marino",2021-05-11,8,0.4347826087,5,1,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"152","Rancho Marino",2021-05-11,9,0.3333333333,5,1,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"153","Rancho Marino",2021-05-11,10,0.75,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"154","Rancho Marino",2021-05-11,11,0.25,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"155","Rancho Marino",2021-05-11,12,0.4,5,1,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"156","Rancho Marino",2021-05-11,13,0,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"157","Rancho Marino",2021-05-11,14,1,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"158","Rancho Marino",2021-05-11,15,0,5,0,"May",0,14.7982997894287,11.633599281311,8.46909999847412,3.11479997634888,0.0362999998033047,0.858299970626831,0,"central","coastal"
"159","Stunt Ranch",2021-05-12,1,1,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"160","Stunt Ranch",2021-05-12,2,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"161","Stunt Ranch",2021-05-12,3,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"162","Stunt Ranch",2021-05-12,4,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"163","Stunt Ranch",2021-05-12,5,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"164","Stunt Ranch",2021-05-12,6,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"165","Stunt Ranch",2021-05-12,7,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"166","Stunt Ranch",2021-05-12,8,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"167","Stunt Ranch",2021-05-12,9,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"168","Stunt Ranch",2021-05-12,10,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"169","Stunt Ranch",2021-05-12,11,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"170","Stunt Ranch",2021-05-12,12,0,5,0,"May",0,22.4778003692627,16.3808002471924,10.2839994430542,13.3112993240356,0.163599997758865,0,0,"southern","inland"
"171","Sedgwick",2021-05-13,1,1,5,0,"May",0,26.8193988800049,17.5137996673584,8.20829963684082,20.8088989257812,0.390699982643127,0,1.1402999162674,"southern","inland"
"172","Sedgwick",2021-05-13,2,0,5,0,"May",0,26.8193988800049,17.5137996673584,8.20829963684082,20.8088989257812,0.390699982643127,0,1.1402999162674,"southern","inland"
"173","Sedgwick",2021-05-13,3,1,5,0,"May",0,26.8193988800049,17.5137996673584,8.20829963684082,20.8088989257812,0.390699982643127,0,1.1402999162674,"southern","inland"
"174","Sedgwick",2021-05-13,4,1,5,0,"May",0,26.8193988800049,17.5137996673584,8.20829963684082,20.8088989257812,0.390699982643127,0,1.1402999162674,"southern","inland"
"175","Sedgwick",2021-05-13,5,0,5,0,"May",0,26.8193988800049,17.5137996673584,8.20829963684082,20.8088989257812,0.390699982643127,0,1.1402999162674,"southern","inland"
"176","Sedgwick",2021-05-13,6,1,5,0,"May",0,26.8193988800049,17.5137996673584,8.20829963684082,20.8088989257812,0.390699982643127,0,1.1402999162674,"southern","inland"
"177","Sedgwick",2021-05-13,7,1,5,0,"May",0,26.8193988800049,17.5137996673584,8.20829963684082,20.8088989257812,0.390699982643127,0,1.1402999162674,"southern","inland"
"178","Sedgwick",2021-05-13,8,0,5,0,"May",0,26.8193988800049,17.5137996673584,8.20829963684082,20.8088989257812,0.390699982643127,0,1.1402999162674,"southern","inland"
"179","Coal Oil Point",2021-05-15,1,0,5,0,"May",0,15.8888998031616,14.1061992645264,12.3235998153687,3.59329986572266,0.655799984931946,1.95609998703003,2.02319997549057,"southern","coastal"
"180","Coal Oil Point",2021-05-15,2,0,5,0,"May",0,15.8888998031616,14.1061992645264,12.3235998153687,3.59329986572266,0.655799984931946,1.95609998703003,2.02319997549057,"southern","coastal"
"181","Coal Oil Point",2021-05-15,3,1,5,0,"May",0,15.8888998031616,14.1061992645264,12.3235998153687,3.59329986572266,0.655799984931946,1.95609998703003,2.02319997549057,"southern","coastal"
"182","Coal Oil Point",2021-05-15,4,0,5,0,"May",0,15.8888998031616,14.1061992645264,12.3235998153687,3.59329986572266,0.655799984931946,1.95609998703003,2.02319997549057,"southern","coastal"
"183","Coal Oil Point",2021-05-15,5,0,5,0,"May",0,15.8888998031616,14.1061992645264,12.3235998153687,3.59329986572266,0.655799984931946,1.95609998703003,2.02319997549057,"southern","coastal"
"184","Coal Oil Point",2021-05-15,6,0,5,0,"May",0,15.8888998031616,14.1061992645264,12.3235998153687,3.59329986572266,0.655799984931946,1.95609998703003,2.02319997549057,"southern","coastal"
"185","Coal Oil Point",2021-05-15,7,0,5,0,"May",0,15.8888998031616,14.1061992645264,12.3235998153687,3.59329986572266,0.655799984931946,1.95609998703003,2.02319997549057,"southern","coastal"
"186","Coal Oil Point",2021-05-15,8,0,5,0,"May",0,15.8888998031616,14.1061992645264,12.3235998153687,3.59329986572266,0.655799984931946,1.95609998703003,2.02319997549057,"southern","coastal"
"187","Santa Cruz Island",2021-05-16,1,0,5,0,"May",0,19.1014003753662,14.4344997406006,9.76760005950928,12.7473993301392,0.746800005435944,0,0,"southern","inland"
"188","Santa Cruz Island",2021-05-16,2,1,5,0,"May",0,19.1014003753662,14.4344997406006,9.76760005950928,12.7473993301392,0.746800005435944,0,0,"southern","inland"
"189","Santa Cruz Island",2021-05-16,3,0.5,5,1,"May",0,19.1014003753662,14.4344997406006,9.76760005950928,12.7473993301392,0.746800005435944,0,0,"southern","inland"
"190","Santa Cruz Island",2021-05-16,4,0,5,0,"May",0,19.1014003753662,14.4344997406006,9.76760005950928,12.7473993301392,0.746800005435944,0,0,"southern","inland"
"191","Santa Cruz Island",2021-05-16,5,0,5,0,"May",0,19.1014003753662,14.4344997406006,9.76760005950928,12.7473993301392,0.746800005435944,0,0,"southern","inland"
"192","Santa Cruz Island",2021-05-16,6,0,5,0,"May",0,19.1014003753662,14.4344997406006,9.76760005950928,12.7473993301392,0.746800005435944,0,0,"southern","inland"
"193","Santa Cruz Island",2021-05-16,7,1,5,0,"May",0,19.1014003753662,14.4344997406006,9.76760005950928,12.7473993301392,0.746800005435944,0,0,"southern","inland"
"194","Santa Cruz Island",2021-05-16,8,0.5,5,1,"May",0,19.1014003753662,14.4344997406006,9.76760005950928,12.7473993301392,0.746800005435944,0,0,"southern","inland"
"195","McLaughlin",2021-06-02,1,1,6,0,"June",0,37.5841979980469,27.9369983673096,18.2899990081787,57.4456977844238,11.0514001846313,0,0,"northern","inland"
"196","McLaughlin",2021-06-02,2,0,6,0,"June",0,37.5841979980469,27.9369983673096,18.2899990081787,57.4456977844238,11.0514001846313,0,0,"northern","inland"
"197","Quail Ridge",2021-06-02,1,0,6,0,"June",0,36.0377998352051,25.1767997741699,14.315899848938,46.4693984985352,3.04690003395081,0,0,"northern","inland"
"198","Quail Ridge",2021-06-02,2,1,6,0,"June",0,36.0377998352051,25.1767997741699,14.315899848938,46.4693984985352,3.04690003395081,0,0,"northern","inland"
"199","Fort Ord",2021-06-05,1,0.4,6,1,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"200","Fort Ord",2021-06-05,2,0.1538461538,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"201","Fort Ord",2021-06-05,3,0.4615384615,6,1,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"202","Fort Ord",2021-06-05,4,0,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"203","Fort Ord",2021-06-05,5,0.2,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"204","Fort Ord",2021-06-05,6,0.4285714286,6,1,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"205","Fort Ord",2021-06-05,7,0,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"206","Fort Ord",2021-06-05,8,1,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"207","Fort Ord",2021-06-05,9,0.6666666667,6,1,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"208","Fort Ord",2021-06-05,10,0.07142857143,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"209","Fort Ord",2021-06-05,11,0,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"210","Fort Ord",2021-06-05,12,0.08333333333,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"211","Fort Ord",2021-06-05,13,0.1333333333,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"212","Fort Ord",2021-06-05,14,0.2,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"213","Fort Ord",2021-06-05,15,0.05555555556,6,0,"June",0,15.0677995681763,12.7378997802734,10.4081993103027,4.79759979248047,0.682900011539459,0.496099978685379,3.03689998388291,"central","coastal"
"214","Hastings",2021-06-06,1,0,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"215","Hastings",2021-06-06,2,0,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"216","Hastings",2021-06-06,3,1,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"217","Hastings",2021-06-06,4,1,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"218","Hastings",2021-06-06,5,1,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"219","Hastings",2021-06-06,6,1,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"220","Hastings",2021-06-06,7,0,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"221","Hastings",2021-06-06,8,1,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"222","Hastings",2021-06-06,9,0,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"223","Hastings",2021-06-06,10,0,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"224","Hastings",2021-06-06,11,0,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"225","Hastings",2021-06-06,12,1,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"226","Hastings",2021-06-06,13,1,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"227","Hastings",2021-06-06,14,0.6666666667,6,1,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"228","Hastings",2021-06-06,15,1,6,0,"June",0,27.7193984985352,18.7775001525879,9.83580017089844,28.2821998596191,3.03779983520508,0,0,"central","inland"
"229","Big Creek",2021-06-07,1,1,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"230","Big Creek",2021-06-07,2,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"231","Big Creek",2021-06-07,3,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"232","Big Creek",2021-06-07,4,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"233","Big Creek",2021-06-07,5,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"234","Big Creek",2021-06-07,6,0.3333333333,6,1,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"235","Big Creek",2021-06-07,7,1,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"236","Big Creek",2021-06-07,8,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"237","Big Creek",2021-06-07,9,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"238","Big Creek",2021-06-07,10,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"239","Big Creek",2021-06-07,11,1,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"240","Big Creek",2021-06-07,12,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"241","Big Creek",2021-06-07,13,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"242","Big Creek",2021-06-07,14,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"243","Big Creek",2021-06-07,15,0,6,0,"June",0,15.5492992401123,12.2754001617432,9.00169944763184,6.63479995727539,0.287999987602234,0,0,"central","coastal"
"244","Rancho Marino",2021-06-08,1,0.3333333333,6,1,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"245","Rancho Marino",2021-06-08,2,1,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"246","Rancho Marino",2021-06-08,3,1,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"247","Rancho Marino",2021-06-08,4,0.8333333333,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"248","Rancho Marino",2021-06-08,5,1,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"249","Rancho Marino",2021-06-08,6,0.75,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"250","Rancho Marino",2021-06-08,7,0.5,6,1,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"251","Rancho Marino",2021-06-08,8,0.4210526316,6,1,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"252","Rancho Marino",2021-06-08,9,0.5,6,1,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"253","Rancho Marino",2021-06-08,10,0.8,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"254","Rancho Marino",2021-06-08,11,0,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"255","Rancho Marino",2021-06-08,12,0,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"256","Rancho Marino",2021-06-08,13,1,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"257","Rancho Marino",2021-06-08,14,1,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"258","Rancho Marino",2021-06-08,15,1,6,0,"June",0,16.2787990570068,12.5682001113892,8.8577995300293,5.13479995727539,0.430599987506866,0,0.858299970626831,"central","coastal"
"259","Sedgwick",2021-06-09,1,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Sedgwick",2021-06-09,2,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Sedgwick",2021-06-09,3,0.6666666667,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Sedgwick",2021-06-09,4,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Sedgwick",2021-06-09,5,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Sedgwick",2021-06-09,6,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Sedgwick",2021-06-09,7,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Sedgwick",2021-06-09,8,0.5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Sedgwick",2021-06-09,9,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Sedgwick",2021-06-09,10,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Sedgwick",2021-06-09,11,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Sedgwick",2021-06-09,12,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Coal Oil Point",2021-06-10,1,0,6,0,"June",0,22.3003997802734,16.2992992401123,10.2983999252319,17.8987998962402,3.35220003128052,1.42320001125335,1.95609998703003,"southern","coastal"
"272","Coal Oil Point",2021-06-10,2,0,6,0,"June",0,22.3003997802734,16.2992992401123,10.2983999252319,17.8987998962402,3.35220003128052,1.42320001125335,1.95609998703003,"southern","coastal"
"273","Stunt Ranch",2021-06-11,1,0,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"274","Stunt Ranch",2021-06-11,2,0,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"275","Stunt Ranch",2021-06-11,3,1,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"276","Stunt Ranch",2021-06-11,4,0,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"277","Stunt Ranch",2021-06-11,5,1,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"278","Stunt Ranch",2021-06-11,6,0.3333333333,6,1,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"279","Stunt Ranch",2021-06-11,7,1,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"280","Stunt Ranch",2021-06-11,8,0,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"281","Stunt Ranch",2021-06-11,9,1,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"282","Stunt Ranch",2021-06-11,10,0,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"283","Stunt Ranch",2021-06-11,11,1,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"284","Stunt Ranch",2021-06-11,12,1,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"285","Stunt Ranch",2021-06-11,13,1,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"286","Stunt Ranch",2021-06-11,14,0,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"287","Stunt Ranch",2021-06-11,15,1,6,0,"June",0,23.8369998931885,17.4224987030029,11.0080995559692,24.1969985961914,5.83500003814697,1.80169999599457,0,"southern","inland"
"288","Santa Cruz Island",2021-06-12,1,0.6,6,1,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"289","Santa Cruz Island",2021-06-12,2,1,6,0,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"290","Santa Cruz Island",2021-06-12,3,1,6,0,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"291","Santa Cruz Island",2021-06-13,4,1,6,0,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"292","Santa Cruz Island",2021-06-13,5,0,6,0,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"293","Santa Cruz Island",2021-06-13,6,0,6,0,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"294","Santa Cruz Island",2021-06-13,7,0,6,0,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"295","Santa Cruz Island",2021-06-13,8,0,6,0,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"296","Santa Cruz Island",2021-06-13,9,0,6,0,"June",0,26.4315986633301,19.6891002655029,12.9467000961304,27.5125999450684,6.20359992980957,0,0,"southern","inland"
"297","",NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
